Time,Channel A
73.38751158,0.4760888
73.39263158,0.4760888
73.39775158,0.4760888
73.40287158,0.4760888
73.40799158,0.3173925
73.41311158,0.4760888
73.41823158,0.3173925
73.42335158,0.3173925
73.42847158,0.3173925
73.43359158,0.3173925
73.43871158,0.3173925
73.44383158,0.4760888
73.44895158,0.4760888
73.45407158,0.4760888
73.45919158,0.4760888
73.46431158,0.4760888
73.46943158,0.4760888
73.47455158,0.4760888
73.47967158,0.4760888
73.48479158,0.4760888
73.48991158,0.4760888
73.49503158,0.4760888
73.50015158,0.4760888
73.50527158,0.4760888
73.51039158,0.4760888
73.51551158,0.4760888
73.52063158,0.4760888
73.52575158,0.4760888
73.53087158,0.4760888
73.53599158,0.4760888
73.54111158,0.4760888
73.54623158,0.4760888
73.55135158,0.4760888
73.55647158,0.634785
73.56159158,0.634785
73.56671158,0.634785
73.57183158,0.4760888
73.57695158,0.634785
73.58207158,0.634785
73.58719158,0.634785
73.59231158,0.634785
73.59743158,0.4760888
73.60255158,0.4760888
73.60767158,0.634785
73.61279158,0.4760888
73.61791158,0.634785
73.62303158,0.634785
73.62815158,0.4760888
73.63327158,0.634785
73.63839158,0.4760888
73.64351158,0.634785
73.64863158,0.634785
73.65375158,0.634785
73.65887158,0.634785
73.66399158,0.634785
73.66911158,0.634785
73.67423158,0.634785
73.67935158,0.634785
73.68447158,0.634785
73.68959158,0.634785
73.69471158,0.634785
73.69983158,0.634785
73.70495158,0.634785
73.71007158,0.634785
73.71519158,0.634785
73.72031158,0.634785
73.72543158,0.634785
73.73055158,0.634785
73.73567158,0.634785
73.74079158,0.634785
73.74591158,0.634785
73.75103158,0.634785
73.75615158,0.634785
73.76127158,0.634785
73.76639158,0.634785
73.77151158,0.634785
73.77663158,0.634785
73.78175158,0.634785
73.78687158,0.634785
73.79199158,0.634785
73.79711158,0.634785
73.80223158,0.634785
73.80735158,0.7934812
73.81247158,0.634785
73.81759158,0.634785
73.82271158,0.634785
73.82783158,0.634785
73.83295158,0.634785
73.83807158,0.634785
73.84319158,0.7934812
73.84831158,0.7934812
73.85343158,0.7934812
73.85855158,0.7934812
73.86367158,0.7934812
73.86879158,0.7934812
73.87391158,0.7934812
73.87903158,0.7934812
73.88415158,0.7934812
